session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts
20260212_183758,579,0.01,-9.394,4.009,-0.532,0.043,0.345,1.3,0.77,-10.071,1.359,-0.115,-0.061,-0.075,386207
20260212_183758,580,0.01,-9.251,4.111,-0.327,0.031,0.25,1.311,0.715,-10.052,1.597,-0.107,-0.032,-0.076,386217
20260212_183758,581,0.01,-9.166,4.101,-0.753,0.028,0.034,1.333,0.928,-9.846,1.653,-0.178,0.009,-0.066,386227
20260212_183758,582,0.01,-8.911,4.28,-0.906,0.075,-0.042,1.356,1.192,-10.001,1.488,-0.211,0.039,-0.064,386237
20260212_183758,583,0.01,-8.68,4.527,-0.262,0.108,-0.046,1.369,1.268,-10.131,1.546,-0.211,0.011,-0.062,386247
20260212_183758,584,0.01,-8.491,4.776,-0.542,0.107,-0.04,1.374,1.496,-9.912,1.73,-0.2,0.01,-0.046,386257
20260212_183758,585,0.01,-8.345,4.924,-0.379,0.109,0.001,1.381,1.628,-10.102,1.546,-0.195,-0.019,-0.037,386267
20260212_183758,586,0.01,-8.055,5.213,-0.218,0.117,-0.01,1.381,1.49,-10.269,1.364,-0.206,-0.091,-0.058,386277
20260212_183758,587,0.01,-7.839,5.177,-0.19,0.095,0.003,1.368,1.176,-9.971,1.186,-0.217,-0.166,-0.086,386287
20260212_183758,588,0.01,-7.839,5.25,-0.13,0.122,0.11,1.35,0.867,-9.896,1.102,-0.202,-0.177,-0.079,386297
20260212_183758,589,0.01,-7.694,5.274,-0.234,0.099,0.257,1.325,0.658,-9.896,0.782,-0.2,-0.17,-0.061,386307
20260212_183758,590,0.01,-7.809,5.197,-0.372,0.044,0.23,1.299,0.559,-9.75,0.8,-0.164,-0.164,-0.047,386317
20260212_183758,591,0.01,-7.886,5.294,-0.191,0.056,0.104,1.308,0.899,-9.783,0.873,-0.129,-0.097,-0.02,386327
20260212_183758,592,0.01,-7.978,5.416,-0.44,0.032,0.103,1.298,1.262,-9.934,1.196,-0.096,-0.012,0.01,386337
20260212_183758,593,0.01,-7.877,5.474,-0.51,0.036,0.129,1.3,1.378,-9.907,0.942,-0.111,0.004,0.001,386347
20260212_183758,594,0.01,-7.651,5.805,-0.81,0.073,0.192,1.319,1.485,-10.172,1.339,-0.103,-0.013,-0.001,386357
20260212_183758,595,0.01,-7.624,5.825,-0.258,0.065,0.209,1.339,1.3,-9.98,1.451,-0.119,0.009,0.007,386367
20260212_183758,596,0.01,-7.635,6.029,-0.501,0.08,0.155,1.357,1.287,-9.982,1.141,-0.113,-0.037,0.021,386377
20260212_183758,597,0.01,-7.551,6.151,-0.651,0.075,0.194,1.379,1.432,-10.152,1.659,-0.106,0.012,0.038,386387
20260212_183758,598,0.01,-7.552,6.382,-0.778,0.086,0.204,1.386,1.379,-10.064,1.3,-0.14,0.001,0.028,386397
20260212_183758,599,0.01,-7.436,6.537,-1.06,0.086,0.125,1.398,1.038,-10.12,1.091,-0.165,-0.097,0.009,386407
20260212_183758,600,0.01,-7.314,6.723,-0.367,0.057,0.042,1.395,0.9,-9.875,1.03,-0.184,-0.117,0.017,386417
20260212_183758,601,0.01,-7.149,6.7,-0.81,0.024,-0.098,1.358,0.963,-9.754,0.966,-0.187,-0.136,0.041,386427
20260212_183758,602,0.01,-6.93,6.745,-0.431,0.042,-0.158,1.322,1.003,-9.907,1.05,-0.175,-0.099,0.059,386437
20260212_183758,603,0.01,-6.709,6.889,-0.914,0.061,-0.148,1.28,1.214,-9.839,0.829,-0.177,-0.039,0.064,386447
20260212_183758,604,0.01,-6.407,6.907,-0.51,0.049,-0.136,1.243,1.354,-9.873,0.922,-0.181,-0.041,0.067,386457
20260212_183758,605,0.01,-5.999,7.023,-0.206,0.058,-0.147,1.22,1.56,-9.966,0.843,-0.156,-0.029,0.087,386467
20260212_183758,606,0.01,-5.894,7.029,-0.581,0.032,-0.075,1.204,1.578,-9.961,1.059,-0.153,-0.027,0.097,386477
20260212_183758,607,0.01,-5.921,7.053,-0.61,0.013,0.12,1.201,1.289,-10.077,0.848,-0.148,-0.107,0.097,386487
20260212_183758,608,0.01,-5.974,7.105,-0.377,-0.034,0.263,1.202,0.835,-10.092,0.653,-0.149,-0.176,0.097,386497
20260212_183758,609,0.01,-6.018,7.037,-0.568,-0.068,0.266,1.208,0.66,-9.772,0.848,-0.17,-0.193,0.102,386507
20260212_183758,610,0.01,-5.838,7.084,-0.555,-0.067,0.224,1.216,0.94,-9.799,0.753,-0.156,-0.132,0.118,386517
20260212_183758,611,0.01,-5.963,7.31,-0.403,-0.054,0.144,1.23,1.357,-10.25,1.025,-0.13,-0.073,0.14,386527
20260212_183758,612,0.01,-6.038,7.365,-0.443,-0.085,0.131,1.221,1.32,-9.935,1.25,-0.186,-0.096,0.123,386537
20260212_183758,613,0.01,-6.005,7.394,-1.059,-0.074,0.248,1.191,0.956,-9.945,0.901,-0.172,-0.164,0.116,386547
20260212_183758,614,0.01,-6.096,7.402,-0.893,-0.047,0.368,1.184,0.714,-10.228,0.969,-0.127,-0.188,0.128,386557
20260212_183758,615,0.01,-6.26,7.482,-1.005,-0.025,0.398,1.175,0.608,-9.754,1.174,-0.175,-0.17,0.132,386567
20260212_183758,616,0.01,-6.086,7.387,-1.024,-0.033,0.334,1.159,0.608,-9.771,0.927,-0.179,-0.162,0.123,386577
20260212_183758,617,0.01,-6.103,7.505,-0.574,-0.028,0.259,1.141,0.42,-10.289,0.717,-0.15,-0.145,0.109,386587
20260212_183758,618,0.01,-6.115,7.436,-0.994,-0.08,0.161,1.111,0.287,-9.988,0.558,-0.204,-0.163,0.091,386597
20260212_183758,619,0.01,-6.117,7.236,-1.436,-0.08,0.18,1.089,0.355,-9.886,1.003,-0.218,-0.13,0.108,386607
20260212_183758,620,0.01,-6.084,7.332,-1.272,0.008,0.21,1.088,0.796,-10.376,1.139,-0.171,-0.048,0.139,386617
20260212_183758,621,0.01,-5.953,7.478,-0.895,0.029,0.097,1.087,0.869,-10.216,1.334,-0.204,-0.057,0.105,386627
20260212_183758,622,0.01,-5.896,7.46,-0.8,0.003,-0.061,1.093,0.706,-9.988,0.982,-0.226,-0.098,0.063,386637
20260212_183758,623,0.01,-5.484,7.539,-1.277,0.024,-0.079,1.085,0.546,-10.236,0.98,-0.204,-0.079,0.056,386647
20260212_183758,624,0.01,-5.359,7.619,-1.023,0.035,-0.003,1.071,0.223,-9.994,0.968,-0.26,-0.073,0.038,386657
20260212_183758,625,0.01,-5.151,7.523,-1.216,0.031,0.022,1.049,-0.206,-9.732,0.733,-0.264,-0.118,0.027,386667
20260212_183758,626,0.01,-4.843,7.402,-1.281,0.054,-0.047,1.02,-0.258,-9.875,0.692,-0.224,-0.07,0.045,386677
20260212_183758,627,0.01,-4.698,7.559,-0.45,0.114,-0.18,0.993,-0.018,-9.845,0.687,-0.21,0.011,0.057,386687
20260212_183758,628,0.01,-4.394,7.668,-0.717,0.09,-0.229,0.953,0.479,-9.82,0.622,-0.209,0.092,0.053,386697
20260212_183758,629,0.01,-4.089,7.887,-0.453,0.115,-0.15,0.923,0.756,-10.099,0.374,-0.175,0.12,0.042,386707
20260212_183758,630,0.01,-4.076,8.252,-0.452,0.123,-0.029,0.893,0.802,-10.118,0.06,-0.174,0.058,0.035,386717
20260212_183758,631,0.01,-4.181,8.411,-0.464,0.092,0.096,0.86,0.895,-9.727,0.22,-0.178,0.015,0.032,386727
20260212_183758,632,0.01,-3.998,8.612,-0.628,0.102,0.233,0.843,1.269,-9.897,-0.066,-0.137,0.048,0.051,386737
20260212_183758,633,0.01,-3.905,8.856,0.195,0.114,0.298,0.833,1.468,-10.588,-0.03,-0.109,0.036,0.057,386747
20260212_183758,634,0.01,-4.028,8.852,0.118,0.088,0.225,0.815,1.373,-10.099,0.139,-0.193,-0.027,0.002,386757
20260212_183758,635,0.01,-3.839,8.952,-0.735,0.065,0.148,0.799,0.951,-9.667,0.115,-0.202,-0.062,-0.015,386767
20260212_183758,636,0.01,-3.855,9.011,-0.651,0.048,0.265,0.798,0.924,-9.963,-0.011,-0.131,-0.083,0.029,386777
20260212_183758,637,0.01,-4.088,8.737,-0.87,0.021,0.497,0.852,0.848,-9.927,0.591,-0.146,-0.094,0.053,386787
20260212_183758,638,0.01,-4.172,8.674,-1.207,0.016,0.64,0.85,0.791,-9.738,0.456,-0.145,-0.098,0.062,386797
20260212_183758,639,0.01,-4.555,8.755,-0.392,0.046,0.572,0.848,0.614,-10.073,0.128,-0.086,-0.135,0.067,386807
20260212_183758,640,0.01,-4.714,8.676,-0.164,0.034,0.417,0.823,0.726,-10.144,0.118,-0.1,-0.201,0.064,386817
20260212_183758,641,0.01,-4.439,8.594,-0.681,0.046,0.31,0.817,0.94,-9.678,0.498,-0.166,-0.193,0.06,386827
20260212_183758,642,0.01,-4.374,8.546,-1.219,0.027,0.318,0.8,1.007,-9.94,-0.068,-0.129,-0.258,0.076,386837
20260212_183758,643,0.01,-4.097,8.388,-1.254,0.033,0.289,0.795,0.422,-10.228,0.12,-0.139,-0.338,0.06,386847
20260212_183758,644,0.01,-3.839,8.368,-1.516,0.055,0.202,0.781,-0.257,-9.998,0.042,-0.181,-0.382,0.043,386857
20260212_183758,645,0.01,-3.702,8.475,-0.741,0.092,0.041,0.785,-0.319,-9.974,0.205,-0.152,-0.25,0.064,386867
20260212_183758,646,0.01,-3.592,8.512,-0.374,0.065,-0.108,0.777,0.285,-9.827,0.636,-0.136,-0.041,0.071,386877
20260212_183758,647,0.01,-3.197,8.571,-0.928,0.055,-0.126,0.766,0.703,-9.948,0.406,-0.099,0.072,0.062,386887
20260212_183758,648,0.01,-3.075,8.607,-1.228,0.058,-0.014,0.757,0.525,-10.164,0.433,-0.052,0.04,0.033,386897
20260212_183758,649,0.01,-3.202,8.587,-1.132,0.119,0.199,0.762,0.182,-9.985,0.498,-0.082,0.014,0.024,386907
20260212_183758,650,0.01,-3.111,8.607,-1.204,0.147,0.278,0.728,-0.097,-10.007,0.28,-0.087,-0.005,0.039,386917
20260212_183758,651,0.01,-3.017,8.693,-1.426,0.162,0.163,0.674,-0.401,-10.022,0.24,-0.082,-0.021,0.025,386927
20260212_183758,652,0.01,-2.932,8.51,-1.318,0.169,-0.023,0.633,-0.591,-9.873,-0.033,-0.101,-0.019,0.006,386937
20260212_183758,653,0.01,-2.545,8.468,-1.052,0.203,-0.106,0.58,-0.888,-9.819,-0.089,-0.119,0.038,0.001,386947
20260212_183758,654,0.01,-2.426,8.618,-0.342,0.234,-0.128,0.536,-0.916,-9.738,-0.093,-0.1,0.13,0.001,386957
20260212_183758,655,0.01,-2.426,8.898,-0.658,0.272,-0.129,0.506,-0.246,-9.626,-0.2,-0.053,0.296,0.018,386967
20260212_183758,656,0.01,-2.56,9.206,-0.701,0.22,-0.116,0.492,0.811,-9.97,-0.145,0.01,0.414,0.044,386977
20260212_183758,657,0.01,-2.634,9.273,-0.969,0.161,-0.042,0.472,1.679,-10.236,-0.105,0.041,0.47,0.04,386987
20260212_183758,658,0.01,-2.657,9.576,-0.855,0.183,0.006,0.463,2.179,-10.223,-0.242,0.051,0.391,0.013,386997
20260212_183758,659,0.01,-2.65,9.708,-0.988,0.162,-0.021,0.455,2.096,-10.164,0.252,0.014,0.33,0.001,387007
20260212_183758,660,0.01,-2.499,9.522,-0.918,0.105,-0.1,0.449,1.828,-10.13,0.163,-0.007,0.206,0.002,387017
20260212_183758,661,0.01,-2.388,9.356,-0.696,0.089,-0.156,0.451,1.068,-10.169,0.152,-0.022,-0.031,-0.033,387027
20260212_183758,662,0.01,-2.398,9.142,-0.635,0.038,-0.115,0.449,0.281,-10.114,0.11,-0.046,-0.22,-0.074,387037
20260212_183758,663,0.01,-2.201,8.825,-0.398,0.004,0.006,0.418,-0.482,-9.949,-0.207,-0.064,-0.345,-0.103,387047
20260212_183758,664,0.01,-2.104,8.871,-0.485,0.014,0.06,0.376,-0.766,-9.66,-0.287,-0.06,-0.393,-0.103,387057
20260212_183758,665,0.01,-2.103,9.045,-1.0,0.076,0.027,0.347,-0.156,-9.596,-0.105,-0.024,-0.324,-0.068,387067
20260212_183758,666,0.01,-2.113,9.148,-1.595,0.065,0.022,0.304,0.688,-10.086,0.27,0.004,-0.188,-0.039,387077
20260212_183758,667,0.01,-2.113,9.271,-1.536,0.067,0.074,0.274,1.225,-10.315,0.315,0.011,-0.154,-0.063,387087
20260212_183758,668,0.01,-2.365,9.452,-1.668,0.071,0.169,0.266,1.149,-10.25,0.349,0.019,-0.107,-0.095,387097
20260212_183758,669,0.01,-2.667,9.352,-1.426,0.071,0.179,0.29,1.168,-9.994,0.14,-0.004,-0.035,-0.087,387107
20260212_183758,670,0.01,-2.68,9.216,-1.387,0.074,0.083,0.328,0.976,-9.995,0.52,-0.018,-0.016,-0.06,387117
20260212_183758,671,0.01,-2.566,9.169,-1.616,0.059,0.016,0.342,0.596,-10.112,0.617,-0.013,0.027,-0.049,387127
20260212_183758,672,0.01,-2.329,9.175,-1.455,0.061,-0.053,0.356,0.286,-10.126,0.03,-0.004,0.009,-0.062,387137
20260212_183758,673,0.01,-2.091,9.185,-1.434,0.108,-0.221,0.371,0.306,-9.89,0.298,-0.027,0.013,-0.06,387147
20260212_183758,674,0.01,-1.805,9.153,-1.446,0.119,-0.362,0.369,0.642,-9.651,0.565,-0.053,0.066,-0.031,387157
20260212_183758,675,0.01,-1.664,9.001,-1.31,0.084,-0.29,0.351,0.541,-9.928,0.43,-0.013,0.084,-0.014,387167
20260212_183758,676,0.01,-1.712,9.259,-1.523,0.117,-0.174,0.332,0.413,-10.081,-0.208,0.018,0.094,-0.022,387177
20260212_183758,677,0.01,-1.817,9.458,-1.488,0.135,-0.085,0.319,0.529,-10.007,-0.435,0.029,0.123,-0.018,387187
20260212_183758,678,0.01,-1.9,9.588,-1.407,0.13,-0.027,0.316,0.956,-9.881,-0.171,0.029,0.196,0.01,387197
20260212_183758,679,0.01,-2.099,9.678,-0.986,0.135,-0.082,0.323,1.324,-10.019,0.195,0.026,0.262,0.034,387207
20260212_183758,680,0.01,-2.022,9.496,-1.127,0.091,-0.129,0.314,1.157,-10.219,0.01,0.021,0.201,0.015,387217
20260212_183758,681,0.01,-1.864,9.313,-1.065,0.053,-0.125,0.304,0.585,-10.167,-0.218,0.002,0.046,-0.029,387227
20260212_183758,682,0.01,-1.633,9.322,-1.236,0.039,-0.12,0.303,0.394,-9.799,-0.158,-0.027,-0.02,-0.034,387237
20260212_183758,683,0.01,-1.838,9.314,-1.09,0.01,-0.148,0.301,0.768,-9.606,0.272,-0.037,-0.008,0.008,387247
20260212_183758,684,0.01,-1.88,9.344,-1.249,0.011,-0.231,0.301,1.201,-9.843,0.357,-0.017,-0.001,0.049,387257
20260212_183758,685,0.01,-1.691,9.188,-1.486,0.012,-0.198,0.29,1.072,-10.171,0.41,0.005,-0.043,0.04,387267
20260212_183758,686,0.01,-1.621,9.267,-1.627,0.04,-0.083,0.266,0.639,-10.161,0.116,0.011,-0.117,0.007,387277
20260212_183758,687,0.01,-1.649,9.314,-1.527,0.05,-0.085,0.257,0.116,-9.921,0.002,-0.005,-0.177,0.005,387287
20260212_183758,688,0.01,-1.596,9.223,-1.314,0.054,-0.17,0.255,-0.024,-9.728,0.116,-0.024,-0.148,0.049,387297
20260212_183758,689,0.01,-1.54,9.544,-1.262,0.07,-0.293,0.251,0.546,-10.046,0.264,-0.013,0.051,0.115,387307
20260212_183758,690,0.01,-1.647,9.503,-1.591,0.011,-0.235,0.232,0.982,-10.436,0.553,0.019,0.136,0.09,387317
20260212_183758,691,0.01,-1.618,9.131,-1.813,-0.012,-0.058,0.208,0.696,-10.24,0.591,0.024,0.07,-0.023,387327
20260212_183758,692,0.01,-1.685,9.243,-1.065,0.051,-0.062,0.193,0.586,-9.921,-0.08,0.031,0.031,-0.055,387337
20260212_183758,693,0.01,-1.49,9.57,-1.137,0.133,-0.328,0.174,0.821,-9.748,-0.026,0.006,-0.01,-0.005,387347
20260212_183758,694,0.01,-0.979,9.568,-1.347,0.103,-0.519,0.144,1.207,-9.905,0.36,0.004,0.007,0.057,387357
20260212_183758,695,0.01,-0.755,9.492,-1.315,0.053,-0.301,0.13,1.144,-10.239,0.34,0.038,-0.021,0.06,387367
20260212_183758,696,0.01,-0.858,9.602,-1.235,0.041,-0.045,0.126,0.652,-10.138,0.311,0.016,-0.118,0.016,387377
20260212_183758,697,0.01,-0.755,9.556,-1.314,0.021,-0.045,0.122,0.45,-9.732,0.237,-0.0,-0.152,0.016,387387
20260212_183758,698,0.01,-1.024,9.565,-1.291,0.005,0.025,0.122,0.946,-10.028,0.233,0.037,0.02,0.068,387397
20260212_183758,699,0.01,-1.444,9.551,-1.365,0.002,0.195,0.111,1.103,-10.262,0.422,0.025,0.043,0.052,387407
20260212_183758,700,0.01,-1.801,9.494,-1.28,-0.025,0.266,0.096,0.999,-10.336,0.224,0.023,-0.065,-0.005,387417
20260212_183758,701,0.01,-2.169,9.454,-1.427,-0.056,0.265,0.085,0.695,-10.191,0.041,-0.002,-0.167,-0.043,387427
20260212_183758,702,0.01,-2.353,9.196,-1.405,-0.066,0.208,0.077,0.284,-9.971,0.138,-0.059,-0.248,-0.059,387437
20260212_183758,703,0.01,-2.407,9.18,-1.641,-0.03,0.113,0.072,-0.142,-9.904,-0.134,-0.05,-0.302,-0.064,387447
20260212_183758,704,0.01,-2.344,9.028,-1.317,-0.018,0.049,0.048,-0.566,-9.814,-0.043,-0.044,-0.325,-0.075,387457
20260212_183758,705,0.01,-1.767,9.126,-1.212,-0.008,-0.04,0.023,-0.431,-9.772,-0.067,-0.037,-0.265,-0.066,387467
20260212_183758,706,0.01,-1.472,9.312,-1.624,0.052,-0.196,0.018,0.032,-9.88,0.127,-0.01,-0.14,-0.048,387477
20260212_183758,707,0.01,-1.267,9.407,-1.665,0.077,-0.267,-0.012,0.733,-9.977,0.383,0.026,0.003,-0.031,387487
20260212_183758,708,0.01,-1.411,9.58,-1.772,0.068,-0.078,-0.013,1.135,-10.14,0.476,0.049,0.103,-0.025,387497
20260212_183758,709,0.01,-1.59,9.376,-1.344,0.043,-0.011,-0.003,1.237,-10.191,0.378,0.054,0.137,-0.033,387507
20260212_183758,710,0.01,-1.656,9.45,-1.216,0.037,-0.064,0.013,1.046,-10.104,0.257,0.048,0.104,-0.054,387517
20260212_183758,711,0.01,-1.59,9.543,-1.3,0.044,-0.173,0.018,0.949,-9.982,0.095,0.042,0.076,-0.063,387527
20260212_183758,712,0.01,-1.409,9.516,-1.101,0.04,-0.247,0.019,0.952,-9.976,0.007,0.043,0.024,-0.053,387537
20260212_183758,713,0.01,-1.139,9.549,-1.5,0.011,-0.175,0.007,0.991,-10.009,0.077,0.029,-0.047,-0.05,387547
20260212_183758,714,0.01,-1.199,9.525,-1.533,-0.017,-0.02,-0.006,1.047,-10.11,0.206,0.039,-0.094,-0.05,387557
20260212_183758,715,0.01,-1.324,9.515,-1.47,-0.024,0.016,-0.012,0.906,-10.113,0.172,0.042,-0.193,-0.064,387567
20260212_183758,716,0.01,-1.157,9.514,-1.389,-0.018,-0.049,-0.022,0.782,-9.991,0.032,0.022,-0.273,-0.069,387577
20260212_183758,717,0.01,-1.19,9.456,-1.475,-0.004,-0.002,-0.018,0.778,-9.945,0.243,-0.007,-0.252,-0.049,387587
20260212_183758,718,0.01,-1.296,9.474,-1.559,-0.004,0.084,-0.005,0.822,-9.952,0.342,-0.033,-0.216,-0.035,387597
20260212_183758,719,0.01,-1.529,9.479,-1.529,0.003,0.105,0.006,0.854,-10.044,0.329,-0.014,-0.231,-0.026,387607
20260212_183758,720,0.01,-1.647,9.387,-1.579,-0.001,0.022,0.016,0.906,-10.006,0.389,-0.009,-0.208,-0.017,387617
20260212_183758,721,0.01,-1.753,9.314,-1.481,0.001,-0.006,0.03,1.024,-10.016,0.432,-0.016,-0.156,-0.002,387627
20260212_183758,722,0.01,-1.845,9.364,-1.533,-0.006,0.058,0.034,1.009,-10.128,0.38,-0.02,-0.122,0.002,387637
20260212_183758,723,0.01,-1.909,9.283,-1.515,-0.028,0.067,0.029,0.964,-10.108,0.3,-0.019,-0.118,-0.012,387647
20260212_183758,724,0.01,-1.804,9.385,-1.433,0.0,-0.049,0.021,0.884,-10.091,0.195,-0.013,-0.14,-0.029,387657
20260212_183758,725,0.01,-1.449,9.436,-1.332,0.009,-0.184,0.016,0.72,-9.942,0.239,-0.025,-0.143,-0.038,387667
20260212_183758,726,0.01,-1.3,9.513,-1.452,-0.002,-0.246,0.016,0.706,-9.967,0.163,-0.017,-0.119,-0.022,387677
20260212_183758,727,0.01,-1.137,9.461,-1.553,-0.016,-0.192,0.021,0.737,-9.978,0.151,-0.012,-0.109,-0.012,387687
20260212_183758,728,0.01,-1.273,9.455,-1.44,-0.025,-0.035,0.027,0.757,-10.058,0.197,0.003,-0.073,-0.007,387697
20260212_183758,729,0.01,-1.423,9.387,-1.33,-0.019,0.076,0.02,0.659,-10.077,0.279,0.003,-0.05,-0.017,387707
20260212_183758,730,0.01,-1.51,9.369,-1.367,-0.003,0.075,0.005,0.451,-9.98,0.185,0.005,-0.079,-0.032,387717
20260212_183758,731,0.01,-1.626,9.345,-1.394,0.011,0.02,-0.008,0.435,-9.951,0.02,0.013,-0.105,-0.027,387727
20260212_183758,732,0.01,-1.557,9.315,-1.493,0.021,-0.022,-0.022,0.54,-9.963,0.234,-0.008,-0.124,-0.019,387737
20260212_183758,733,0.01,-1.536,9.405,-1.48,0.027,-0.016,-0.031,0.58,-9.985,0.304,-0.017,-0.152,-0.02,387747
20260212_183758,734,0.01,-1.533,9.415,-1.647,0.008,-0.038,-0.04,0.876,-10.087,0.172,-0.001,-0.154,-0.016,387757
20260212_183758,735,0.01,-1.534,9.43,-1.689,-0.015,-0.064,-0.046,1.004,-10.046,0.378,-0.007,-0.155,-0.023,387767
20260212_183758,736,0.01,-1.568,9.423,-1.454,-0.011,-0.061,-0.038,0.967,-10.02,0.394,0.002,-0.131,-0.023,387777
20260212_183758,737,0.01,-1.488,9.343,-1.323,0.007,-0.06,-0.027,0.866,-10.069,0.231,0.01,-0.116,-0.017,387787
20260212_183758,738,0.01,-1.434,9.401,-1.478,0.021,-0.064,-0.025,0.762,-9.968,0.188,0.007,-0.124,-0.016,387797
20260212_183758,739,0.01,-1.446,9.443,-1.498,0.013,-0.095,-0.024,0.762,-9.98,0.079,0.02,-0.128,-0.007,387807
20260212_183758,740,0.01,-1.393,9.377,-1.461,0.021,-0.126,-0.018,0.805,-9.983,0.105,0.007,-0.138,0.003,387817
20260212_183758,741,0.01,-1.339,9.423,-1.58,0.025,-0.128,-0.017,0.829,-9.963,0.268,-0.009,-0.131,0.013,387827
20260212_183758,742,0.01,-1.486,9.458,-1.524,0.028,-0.113,-0.018,0.737,-10.002,0.325,-0.012,-0.086,0.023,387837
20260212_183758,743,0.01,-1.633,9.336,-1.53,0.025,-0.094,-0.012,0.927,-10.082,0.25,-0.003,-0.021,0.035,387847
20260212_183758,744,0.01,-1.722,9.243,-1.364,0.025,-0.05,-0.012,0.556,-10.035,0.384,-0.016,-0.02,0.007,387857
20260212_183758,745,0.01,-1.868,9.363,-1.165,0.037,-0.078,-0.028,0.386,-10.009,-0.031,0.002,-0.032,-0.013,387867
20260212_183758,746,0.01,-1.878,9.304,-1.285,0.024,-0.205,-0.053,0.267,-9.992,-0.063,-0.006,-0.08,-0.025,387877
20260212_183758,747,0.01,-1.825,9.221,-1.384,0.004,-0.253,-0.079,0.089,-9.931,0.054,-0.025,-0.103,-0.032,387887
20260212_183758,748,0.01,-1.768,9.119,-1.072,0.022,-0.242,-0.097,-0.033,-10.052,-0.132,-0.007,-0.107,-0.035,387897
20260212_183758,749,0.01,-1.67,9.22,-1.021,0.071,-0.321,-0.122,0.055,-9.925,-0.126,-0.004,-0.126,-0.049,387907
20260212_183758,750,0.01,-1.49,9.26,-1.115,0.121,-0.433,-0.161,0.221,-9.802,0.242,0.01,-0.088,-0.052,387917
20260212_183758,751,0.01,-1.167,9.222,-1.09,0.101,-0.441,-0.2,0.469,-9.936,0.255,0.038,0.002,-0.042,387927
20260212_183758,752,0.01,-1.094,9.351,-1.031,0.086,-0.355,-0.246,0.568,-9.996,0.112,0.038,0.042,-0.048,387937
20260212_183758,753,0.01,-1.077,9.581,-0.78,0.086,-0.403,-0.287,0.885,-9.904,0.069,0.034,0.031,-0.055,387947
20260212_183758,754,0.01,-0.918,9.602,-1.079,0.004,-0.463,-0.339,0.94,-9.878,0.301,0.039,-0.008,-0.067,387957
20260212_183758,755,0.01,-0.927,9.586,-1.31,-0.087,-0.329,-0.383,0.877,-10.03,0.179,0.06,0.005,-0.075,387967
20260212_183758,756,0.01,-1.09,9.509,-1.277,-0.127,-0.16,-0.414,0.692,-10.195,-0.048,0.054,-0.012,-0.092,387977
20260212_183758,757,0.01,-1.189,9.302,-0.907,-0.093,-0.057,-0.44,0.424,-9.97,-0.166,0.019,-0.038,-0.116,387987
20260212_183758,758,0.01,-1.151,9.632,-1.08,-0.01,-0.104,-0.473,0.537,-9.833,-0.446,0.046,-0.077,-0.111,387997
20260212_183758,759,0.01,-1.385,9.739,-1.643,-0.02,-0.183,-0.506,0.806,-9.87,-0.075,0.053,-0.098,-0.092,388007
20260212_183758,760,0.01,-1.363,9.216,-1.762,-0.071,-0.092,-0.518,0.739,-9.884,0.492,0.041,-0.048,-0.081,388017
20260212_183758,761,0.01,-1.391,9.281,-1.49,-0.072,0.061,-0.542,0.675,-10.026,0.323,0.068,0.035,-0.076,388027
20260212_183758,762,0.01,-1.551,9.47,-1.387,-0.048,-0.005,-0.569,0.625,-10.002,0.092,0.069,0.054,-0.083,388037
20260212_183758,763,0.01,-1.378,9.429,-1.467,-0.074,-0.187,-0.593,0.688,-9.776,0.132,0.065,0.05,-0.076,388047
20260212_183758,764,0.01,-1.32,9.269,-1.119,-0.08,-0.228,-0.611,1.164,-9.873,0.158,0.106,0.135,-0.033,388057
20260212_183758,765,0.01,-1.342,9.29,-0.995,-0.06,-0.211,-0.633,1.348,-9.998,0.304,0.115,0.183,-0.015,388067
20260212_183758,766,0.01,-1.329,9.37,-1.223,-0.067,-0.289,-0.663,1.653,-10.006,0.36,0.11,0.22,-0.013,388077
20260212_183758,767,0.01,-1.186,9.168,-1.074,-0.091,-0.376,-0.673,1.555,-10.08,0.319,0.111,0.2,-0.027,388087
20260212_183758,768,0.01,-1.131,9.261,-1.138,-0.093,-0.373,-0.69,1.44,-10.006,0.185,0.1,0.179,-0.034,388097
20260212_183758,769,0.01,-1.137,9.383,-1.03,-0.102,-0.355,-0.709,1.373,-9.892,0.165,0.112,0.162,-0.022,388107
20260212_183758,770,0.01,-1.037,9.564,-1.073,-0.119,-0.324,-0.735,1.432,-9.825,0.12,0.126,0.162,0.003,388117
20260212_183758,771,0.01,-1.127,9.705,-0.766,-0.155,-0.283,-0.754,1.777,-9.959,-0.002,0.153,0.169,0.033,388127
20260212_183758,772,0.01,-1.396,9.702,-0.666,-0.207,-0.271,-0.753,2.033,-10.173,0.267,0.164,0.151,0.055,388137
20260212_183758,773,0.01,-1.674,9.423,-0.646,-0.259,-0.205,-0.75,1.689,-10.219,0.574,0.146,0.126,0.051,388147
20260212_183758,774,0.01,-1.645,9.275,-0.646,-0.26,-0.052,-0.765,1.437,-10.238,0.109,0.15,0.05,0.034,388157
20260212_183758,775,0.01,-2.445,8.912,-0.38,-0.228,0.056,-0.788,1.023,-10.148,-0.005,0.14,-0.064,0.023,388167
20260212_183758,776,0.01,-2.57,8.754,-0.767,-0.231,0.008,-0.813,0.699,-9.651,0.215,0.1,-0.089,0.029,388177
