frame,time,squat_id,state,phase,knee_angle,hip_angle,trunk_angle,dtheta,phase_new,phase_percent_new
902,30.096,,STANDING,END,172.23315732117618,1.8620793627426904,4.896776176497481,38.119890638217555,ASCENT,
903,30.13,,STANDING,END,173.57960730899936,2.129985283469876,4.717296500943762,40.39349963469533,ASCENT,
904,30.163,,STANDING,END,174.31761168683437,2.236210344242876,4.556457073456426,22.14013133505034,ASCENT,
905,30.196,,STANDING,END,174.7960924839799,2.3041802996562817,4.427045066250105,14.354423914365668,ASCENT,
906,30.23,,STANDING,END,175.45173435808428,2.402480879998703,4.282177717331392,19.669256223131697,ASCENT,
907,30.263,,STANDING,END,175.37092887876324,2.310465565121139,4.147161568785868,-2.424164379631293,STABLE,
908,30.296,,STANDING,END,175.30744882373023,2.2225970199538443,4.007775622827535,-1.9044016509903372,STABLE,
909,30.33,,STANDING,END,175.92533921178944,2.33132476034074,3.869310244291954,18.536711641776265,BOTTOM,
910,30.363,,STANDING,END,176.2249216632361,2.335090611108805,3.7038858406464974,8.987473543400029,ASCENT,
911,30.397,,STANDING,END,176.503170953788,2.3721710653888275,3.5925459088680056,8.347478716556509,ASCENT,
912,30.43,,STANDING,END,176.68177675991654,2.342814629213952,3.4186506752038426,5.358174183856761,ASCENT,
913,30.463,,STANDING,END,176.8753138148047,2.2564875107785483,3.153388268781643,5.806111646645036,ASCENT,
914,30.497,,STANDING,END,177.05273117839707,2.1261195958479413,2.8264786968726563,5.322520907770638,ASCENT,
915,30.53,,STANDING,END,177.19763162278645,1.9257386997231507,2.4138383241235277,4.347013331681353,STABLE,
916,30.563,,STANDING,END,177.23784565039674,1.599982326040434,1.851446823273579,1.2064208283086941,STABLE,
917,30.597,,STANDING,END,177.1301631846519,1.2208807882965298,1.285325786367756,-3.230473972344896,STABLE,
918,30.63,,STANDING,END,176.80835865334308,0.9430184727882098,0.9791737105009226,-9.654135939264847,DESCENT,
919,30.663,,STANDING,END,176.19204897101358,0.9752320505826898,1.0422356958987653,-18.48929046988502,DESCENT,
920,30.697,,STANDING,END,175.09316509102896,1.4306222821015804,1.4584966584013377,-32.966516399538364,DESCENT,
921,30.73,,STANDING,END,173.67190312714877,2.3269305798378133,2.2976901682712443,-42.637858916405946,DESCENT,
922,30.764,,STANDING,END,171.49136432767023,3.94440262902451,3.620735247817291,-65.41616398435622,DESCENT,
923,30.797,,STANDING,END,168.89378536799464,5.990268588567047,5.142884538000367,-77.92736879026762,DESCENT,
924,30.83,,STANDING,END,165.3841363475578,8.455639889314229,6.754781435747009,-105.28947061310475,DESCENT,
925,30.864,,STANDING,END,162.00336344561293,11.027106160387898,8.419846550490899,-101.4231870583464,DESCENT,
926,30.897,8.0,DESCENDING,START,158.04138433585695,13.897318038335618,10.149762314821178,-118.8593732926796,DESCENT,0.0
927,30.93,8.0,DESCENDING,START,154.14923686555218,16.740417424308554,11.854467100443076,-116.76442410914291,DESCENT,24.626865671642662
928,30.964,8.0,DESCENDING,START,150.19390086420407,19.70251785278285,13.590698846989586,-118.66008004044346,DESCENT,50.0
929,30.997,8.0,DESCENDING,START,146.57064976758312,22.525533409681326,15.296464302348046,-108.69753289862842,DESCENT,74.62686567164266
930,31.031,8.0,DESCENDING,START,143.0464937046832,25.189450809175757,16.895978991790557,-105.72468188699759,DESCENT,100.0
